image_id,nucleus_id,x_min,y_min,x_max,y_max,centroid_x,centroid_y
human_melanoma_01.png,29,392,223,406,249,398.5589225589226,235.15151515151516
human_melanoma_01.png,30,41,234,61,266,50.37899543378995,249.013698630137
human_melanoma_01.png,31,105,243,130,269,116.29350104821803,255.9811320754717
human_melanoma_01.png,32,409,247,426,262,416.6178010471204,254.5026178010471
human_melanoma_01.png,33,60,248,77,270,68.1685393258427,259.3707865168539
human_melanoma_01.png,34,462,251,488,272,474.1384248210024,261.23389021479716
human_melanoma_01.png,35,501,261,512,282,506.62303664921467,270.6178010471204
human_melanoma_01.png,36,426,264,444,280,434.43518518518516,271.56018518518516
human_melanoma_01.png,37,388,285,403,296,395.0147058823529,289.74264705882354
human_melanoma_01.png,38,387,301,408,323,396.4954954954955,309.81081081081084
human_melanoma_01.png,39,449,303,481,339,465.1799307958477,319.719723183391
human_melanoma_01.png,40,117,312,133,330,123.64673913043478,319.3478260869565
human_melanoma_01.png,41,364,314,382,328,372.10526315789474,320.4894736842105
human_melanoma_01.png,42,304,319,324,331,313.2093023255814,323.83720930232556
human_melanoma_01.png,43,126,325,146,348,135.6838905775076,335.51671732522794
human_melanoma_01.png,44,485,326,504,341,493.8347107438017,333.3388429752066
human_melanoma_01.png,45,315,330,329,346,321.55,337.3625
human_melanoma_01.png,46,441,341,460,361,449.4736842105263,349.46315789473687
human_melanoma_01.png,47,286,349,307,365,296.2160278745645,356.11149825783974
human_melanoma_01.png,48,316,359,339,384,327.51356993736954,370.86012526096033
human_melanoma_01.png,49,157,364,169,374,162.89473684210526,368.70526315789476
human_melanoma_01.png,50,438,373,458,388,447.0869565217391,380.30434782608694
human_melanoma_01.png,51,429,399,454,421,440.66079295154185,409.352422907489
human_melanoma_01.png,52,466,428,491,445,479.05442176870747,435.1292517006803
human_melanoma_01.png,53,215,436,225,451,219.192,442.504
human_melanoma_01.png,54,0,450,42,499,19.270650263620386,472.9718804920914
human_melanoma_01.png,55,436,451,467,480,450.8582677165354,465.13385826771656
human_melanoma_01.png,56,179,502,196,512,186.48872180451127,507.14285714285717
human_melanoma_01.png,57,313,506,330,512,321.1975308641975,508.9382716049383
human_melanoma_04.png,1,176,0,232,14,206.44379844961242,4.955426356589148
human_melanoma_04.png,2,234,0,252,20,243.208,8.868
human_melanoma_04.png,3,277,1,312,29,294.12384716732544,14.081686429512516
human_melanoma_04.png,4,482,0,512,43,497.0771812080537,20.20246085011186
human_melanoma_04.png,5,306,19,347,40,325.531746031746,28.88095238095238
human_melanoma_04.png,6,37,21,101,44,69.79874869655892,30.611053180396247
human_melanoma_04.png,7,409,27,451,59,426.4014598540146,43.3985401459854
human_melanoma_04.png,8,446,32,473,59,459.44814814814816,44.97037037037037
human_melanoma_04.png,9,484,33,512,98,500.25958466453676,63.9944089456869
human_melanoma_04.png,10,340,34,359,52,348.90140845070425,42.96244131455399
human_melanoma_04.png,11,138,39,185,71,163.37071651090343,52.74974039460021
human_melanoma_04.png,12,338,63,427,129,386.3492352512746,92.19191551347414
human_melanoma_04.png,13,138,84,273,109,212.11645254869458,95.24948197264816
human_melanoma_04.png,14,0,99,14,121,5.180094786729858,110.82938388625593
human_melanoma_04.png,15,144,105,181,139,161.82562620423892,121.61657032755299
human_melanoma_04.png,16,80,108,131,132,102.69358974358974,118.79871794871795
human_melanoma_04.png,17,277,141,337,155,305.8825561312608,147.573402417962
human_melanoma_04.png,18,449,141,497,171,473.27602905569006,153.94430992736076
human_melanoma_04.png,19,273,168,300,206,286.06511056511056,186.73095823095824
human_melanoma_04.png,20,3,178,22,196,9.277027027027026,186.55405405405406
human_melanoma_04.png,21,14,178,37,215,24.673758865248228,194.06737588652481
human_melanoma_04.png,22,229,189,264,214,244.78740157480314,201.34015748031496
human_melanoma_04.png,23,285,227,372,256,328.1167574107683,241.34664246823957
human_melanoma_04.png,24,362,254,444,274,400.0548060708263,262.5303541315346
human_melanoma_04.png,25,349,281,409,329,382.0918918918919,302.1412162162162
human_melanoma_04.png,26,0,293,26,336,10.61910241657077,313.86536248561566
human_melanoma_04.png,27,247,309,262,321,253.10852713178295,314.3643410852713
human_melanoma_04.png,28,347,314,381,341,360.4418604651163,325.7262969588551
human_melanoma_04.png,29,178,317,253,350,214.45290581162325,333.62474949899797
human_melanoma_04.png,30,267,324,278,332,271.7105263157895,327.5
human_melanoma_04.png,31,51,327,163,381,101.64531197864531,348.90423757090423
human_melanoma_04.png,32,0,334,23,375,10.220812182741117,354.1345177664975
human_melanoma_04.png,33,298,341,329,370,313.1957104557641,355.0308310991957
human_melanoma_04.png,34,282,357,297,372,289.13829787234044,363.61170212765956
human_melanoma_04.png,35,303,369,391,409,346.08011744966444,388.7852348993289
human_melanoma_04.png,36,151,391,247,431,198.80584756898818,409.73258869908017
human_melanoma_04.png,37,58,396,146,457,104.47966386554621,423.52873949579833
human_melanoma_04.png,38,192,447,215,473,202.16981132075472,460.54716981132077
human_melanoma_04.png,39,48,448,76,480,62.13056835637481,462.9047619047619
human_melanoma_04.png,40,99,478,119,509,109.17371937639199,494.5968819599109
human_melanoma_04.png,41,0,503,37,512,15.199186991869919,507.9186991869919
human_melanoma_04.png,42,460,507,497,512,480.0615384615385,509.3692307692308
human_melanoma_10.png,1,497,7,512,28,505.28384279475983,16.96069868995633
human_melanoma_10.png,2,0,8,12,22,4.04,14.08
human_melanoma_10.png,3,36,19,71,39,50.920081967213115,27.790983606557376
human_melanoma_10.png,4,431,22,452,40,441.0267379679144,30.459893048128343
human_melanoma_10.png,5,383,25,401,37,392.71794871794873,29.884615384615383
human_melanoma_10.png,6,498,29,512,44,505.61006289308176,35.465408805031444
human_melanoma_10.png,7,455,43,487,75,471.9173693086003,56.79089376053963
human_melanoma_10.png,8,59,50,93,77,75.63943161634103,62.801065719360565
human_melanoma_10.png,9,443,60,470,84,455.61229946524065,72.52941176470588
human_melanoma_10.png,10,285,68,323,111,304.8306104901118,89.65692175408427
human_melanoma_10.png,11,0,75,26,94,9.587349397590362,84.57831325301204
human_melanoma_10.png,12,46,78,89,94,67.84470588235294,85.86117647058823
human_melanoma_10.png,13,101,112,129,129,113.74409448818898,118.80314960629921
human_melanoma_10.png,14,499,113,512,139,506.2608695652174,127.24782608695652
human_melanoma_10.png,15,321,127,340,150,329.875,137.6656976744186
human_melanoma_10.png,16,117,129,139,153,127.75851393188854,140.75232198142416
human_melanoma_10.png,17,258,131,312,183,286.38732394366195,157.57243460764587
human_melanoma_10.png,18,175,170,198,191,188.45019920318725,179.1195219123506
human_melanoma_10.png,19,235,179,250,204,241.2112676056338,190.22535211267606
human_melanoma_10.png,20,338,179,379,204,358.8225108225108,191.25108225108224
human_melanoma_10.png,21,163,183,190,211,175.6351606805293,197.0775047258979
human_melanoma_10.png,22,82,216,111,240,96.46183953033268,227.26614481409
human_melanoma_10.png,23,460,243,494,283,475.5332681017613,262.25440313111545
human_melanoma_10.png,24,16,251,51,273,34.204488778054866,262.23940149625935
human_melanoma_10.png,25,68,260,96,279,83.0990099009901,269.7293729372937
human_melanoma_10.png,26,100,276,131,304,115.45980253878703,289.7489421720733
human_melanoma_10.png,27,25,280,49,301,35.803212851405625,289.42971887550203
human_melanoma_10.png,28,68,310,89,330,76.54444444444445,320.3666666666667
human_melanoma_10.png,29,471,339,512,369,492.41522157996144,353.09248554913296
human_melanoma_10.png,30,423,345,458,379,439.9341963322546,361.3667745415318
human_melanoma_10.png,31,230,375,265,402,246.36762481089258,389.1210287443268
human_melanoma_10.png,32,219,379,234,391,225.2,383.8695652173913
human_melanoma_10.png,33,103,386,131,410,116.60324825986079,397.09280742459396
human_melanoma_10.png,34,143,387,163,405,153.60649819494586,394.8050541516246
human_melanoma_10.png,35,165,435,196,455,180.7505330490405,444.9147121535181
human_melanoma_10.png,36,356,438,377,464,367.1356783919598,449.86683417085425
human_melanoma_10.png,37,131,440,166,462,146.8828451882845,448.76359832635984
human_melanoma_10.png,38,78,453,110,484,92.8991935483871,469.2056451612903
human_melanoma_10.png,39,342,453,363,480,351.9088541666667,466.1432291666667
human_melanoma_10.png,40,41,474,77,499,59.43343195266272,486.1198224852071
human_melanoma_10.png,41,0,494,37,512,20.20616570327553,503.6917148362235
human_melanoma_10.png,42,237,495,266,512,252.78233438485805,504.0567823343849
human_melanoma_10.png,43,316,500,346,512,330.09157509157507,506.5018315018315
human_melanoma_11.png,1,106,6,150,44,126.78838808250573,25.330786860198625
human_melanoma_11.png,2,239,56,253,68,246.11811023622047,60.98425196850393
human_melanoma_11.png,3,19,77,51,134,31.27937649880096,104.87529976019185
human_melanoma_11.png,4,302,82,354,122,326.13507290867227,99.54336147352264
human_melanoma_11.png,5,456,113,483,136,468.5487528344671,123.77097505668934
human_melanoma_11.png,6,443,127,461,146,451.0,136.01214574898785
human_melanoma_11.png,7,225,221,254,249,236.58562367864693,231.28541226215646
human_melanoma_11.png,8,241,236,275,263,257.4270676691729,249.6406015037594
human_melanoma_11.png,9,457,241,484,259,469.6111111111111,249.38095238095238
human_melanoma_11.png,10,443,245,457,260,449.7309941520468,252.02923976608187
human_melanoma_11.png,11,346,292,374,319,356.64207650273227,301.62295081967216
human_melanoma_11.png,12,362,304,392,324,376.1563876651982,313.4295154185022
human_melanoma_11.png,13,315,354,332,374,322.58396946564886,363.00763358778624
human_melanoma_11.png,14,85,372,122,397,105.40364188163885,383.5493171471927
human_melanoma_11.png,15,379,436,396,478,386.7413793103448,457.04137931034484
human_melanoma_11.png,16,128,491,147,512,138.18006430868166,502.19614147909965
human_melanoma_11.png,17,7,493,47,512,26.99163879598662,503.0886287625418
human_melanoma_11.png,18,455,499,482,512,466.4790874524715,506.08365019011404
human_melanoma_05.png,1,35,0,70,21,49.024193548387096,8.163306451612904
human_melanoma_05.png,2,163,0,182,13,172.74705882352941,5.4941176470588236
human_melanoma_05.png,3,407,0,432,10,418.4193548387097,3.2193548387096773
human_melanoma_05.png,4,467,0,485,11,475.86619718309856,3.6338028169014085
human_melanoma_05.png,5,108,4,135,22,122.59375,13.255681818181818
human_melanoma_05.png,6,468,10,488,39,477.29140461215934,23.67505241090147
human_melanoma_05.png,7,247,43,272,60,258.6884735202492,50.361370716510905
human_melanoma_05.png,8,473,52,486,65,479.1085271317829,58.36434108527132
human_melanoma_05.png,9,118,72,134,91,126.36,81.71
human_melanoma_05.png,10,400,116,425,158,413.4175035868006,136.3400286944046
human_melanoma_05.png,11,270,123,292,132,279.1703703703704,127.13333333333334
human_melanoma_05.png,12,218,133,247,159,233.66427289048474,146.09694793536804
human_melanoma_05.png,13,500,136,512,175,506.0052631578947,153.54473684210527
human_melanoma_05.png,14,127,149,156,158,140.87640449438203,152.63483146067415
human_melanoma_05.png,15,258,149,284,163,270.0534759358289,154.92513368983958
human_melanoma_05.png,16,255,164,265,174,259.44736842105266,168.27631578947367
human_melanoma_05.png,17,240,183,256,195,247.83582089552237,188.455223880597
human_melanoma_05.png,18,300,183,326,199,312.5471014492754,190.70652173913044
human_melanoma_05.png,19,122,192,154,216,137.81358885017423,203.12717770034843
human_melanoma_05.png,20,0,201,27,224,12.74459724950884,212.6581532416503
human_melanoma_05.png,21,444,219,476,244,459.5692821368948,230.30383973288815
human_melanoma_05.png,22,150,220,183,241,166.52913752913753,230.3146853146853
human_melanoma_05.png,23,42,234,62,262,51.03117505995204,246.45563549160673
human_melanoma_05.png,24,149,246,174,271,161.88250652741513,258.24281984334203
human_melanoma_05.png,25,487,250,502,286,492.6676829268293,269.6920731707317
human_melanoma_05.png,26,130,260,152,277,140.23703703703703,267.77777777777777
human_melanoma_05.png,27,217,308,234,328,224.96603773584906,316.96981132075473
human_melanoma_05.png,28,26,313,63,327,43.35024154589372,318.963768115942
human_melanoma_05.png,29,64,320,86,331,75.05681818181819,324.8238636363636
human_melanoma_05.png,30,148,322,168,340,157.53531598513013,330.2267657992565
human_melanoma_05.png,31,301,325,326,341,313.5331125827815,332.8344370860927
human_melanoma_05.png,32,78,327,99,344,87.41176470588235,334.86764705882354
human_melanoma_05.png,33,347,354,371,383,358.4153543307087,368.88188976377955
human_melanoma_05.png,34,54,367,77,383,64.75324675324676,374.1125541125541
human_melanoma_05.png,35,76,369,97,385,86.4,375.8545454545455
human_melanoma_05.png,36,194,368,223,383,207.88492063492063,375.1984126984127
human_melanoma_05.png,37,467,376,487,397,475.9578947368421,384.64912280701753
human_melanoma_05.png,38,56,382,91,432,71.60731021555763,402.49390815370197
human_melanoma_05.png,39,241,384,277,417,257.8691823899371,399.3245283018868
human_melanoma_05.png,40,273,404,303,434,286.7717717717718,418.03903903903904
human_melanoma_05.png,41,480,406,503,428,494.8449197860963,413.8770053475936
human_melanoma_05.png,42,336,411,347,428,341.1164383561644,419.28767123287673
human_melanoma_05.png,43,479,413,496,438,486.6623794212219,424.9485530546624
human_melanoma_05.png,44,297,425,320,444,309.1265306122449,432.82448979591834
human_melanoma_05.png,45,438,424,463,440,450.21180555555554,432.0798611111111
human_melanoma_05.png,46,338,428,374,456,355.403785488959,441.4637223974763
human_melanoma_05.png,47,170,436,197,449,184.74235807860262,440.73799126637556
human_melanoma_05.png,48,201,445,214,451,207.03125,447.5625
human_melanoma_05.png,49,155,447,188,464,169.52442159383034,454.33161953727506
human_melanoma_05.png,50,294,459,328,485,311.1888111888112,472.0839160839161
human_melanoma_05.png,51,187,465,225,498,206.59811616954474,481.62794348508635
human_melanoma_05.png,52,363,467,382,487,371.3474025974026,476.0194805194805
human_melanoma_05.png,53,364,496,386,512,376.11877394636014,504.911877394636
human_melanoma_05.png,54,453,499,468,512,458.6517857142857,506.00892857142856
human_melanoma_05.png,55,264,503,294,512,277.0466666666667,508.53333333333336
human_melanoma_07.png,1,0,0,23,31,8.682008368200837,13.221757322175732
human_melanoma_07.png,2,11,32,30,66,19.354916067146284,48.96882494004796
human_melanoma_07.png,3,59,39,80,70,68.50123456790124,54.617283950617285
human_melanoma_07.png,4,311,52,330,74,319.88184438040344,62.74351585014409
human_melanoma_07.png,5,118,62,136,89,126.85573770491803,74.94754098360656
human_melanoma_07.png,6,94,88,121,127,106.90633608815428,106.44903581267218
human_melanoma_07.png,7,391,90,447,122,415.1152416356877,103.08457249070632
human_melanoma_07.png,8,262,98,301,132,280.858958068615,114.67979669631512
human_melanoma_07.png,9,314,119,399,155,350.7812995245642,139.43317485472795
human_melanoma_07.png,10,393,156,461,175,423.6101694915254,164.02860169491527
human_melanoma_07.png,11,113,158,155,213,130.67961165048544,189.66990291262135
human_melanoma_07.png,12,447,164,512,200,481.2649700598802,178.2432634730539
human_melanoma_07.png,13,229,177,277,220,254.47083926031294,199.1578947368421
human_melanoma_07.png,14,41,185,70,203,55.968369829683695,194.0316301703163
human_melanoma_07.png,15,200,215,237,246,218.56926952141058,227.81360201511336
human_melanoma_07.png,16,270,228,301,260,285.63051702395967,243.52459016393442
human_melanoma_07.png,17,341,228,373,247,353.07612456747404,235.03806228373702
human_melanoma_07.png,18,330,238,389,280,356.09929078014187,256.8936170212766
human_melanoma_07.png,19,454,243,475,263,463.49221183800626,252.202492211838
human_melanoma_07.png,20,123,252,195,284,156.05981035740336,268.49744711889133
human_melanoma_07.png,21,468,260,488,273,477.4402173913044,266.0869565217391
human_melanoma_07.png,22,189,280,222,303,205.36212624584718,291.1461794019934
human_melanoma_07.png,23,369,290,421,320,395.3499511241447,304.50439882697947
human_melanoma_07.png,24,219,294,254,310,234.69117647058823,300.6029411764706
human_melanoma_07.png,25,450,311,501,332,475.2487745098039,321.0612745098039
human_melanoma_07.png,26,49,312,92,342,71.25883575883576,326.4968814968815
human_melanoma_07.png,27,0,348,22,379,8.428571428571429,364.8997867803838
human_melanoma_07.png,28,101,349,142,377,120.80501089324619,363.07952069716777
human_melanoma_07.png,29,44,365,81,397,61.98963730569948,380.3222797927461
human_melanoma_07.png,30,170,413,195,427,183.24528301886792,419.7849056603774
human_melanoma_07.png,31,87,423,144,455,113.44480784955029,438.12591986917414
human_melanoma_07.png,32,469,432,509,462,488.56242424242424,447.1151515151515
human_melanoma_07.png,33,133,437,191,473,162.60261651676205,455.65821749795583
human_melanoma_07.png,34,192,438,222,470,207.57798165137615,454.7391874180865
human_melanoma_07.png,35,12,452,39,477,25.941834451901567,462.2595078299776
human_melanoma_07.png,36,215,463,258,512,240.1370056497175,491.4025423728813
human_melanoma_07.png,37,309,467,325,487,314.88757396449705,475.7573964497041
human_melanoma_07.png,38,0,475,12,496,4.854368932038835,485.4805825242718
human_melanoma_07.png,39,311,474,350,505,328.75981873111783,487.49093655589127
human_melanoma_07.png,40,81,483,134,512,108.64810924369748,495.671218487395
human_melanoma_07.png,41,328,489,356,506,343.2974910394265,498.3620071684588
human_melanoma_06.png,1,56,0,95,28,77.05112781954887,13.354887218045112
human_melanoma_06.png,2,223,3,271,39,242.54166666666666,19.25
human_melanoma_06.png,3,252,14,285,29,268.54545454545456,21.239669421487605
human_melanoma_06.png,4,138,38,174,80,156.39709882139618,57.91115140525839
human_melanoma_06.png,5,173,42,232,81,200.0647851186658,61.27517639512508
human_melanoma_06.png,6,30,61,56,78,42.467576791808874,68.43686006825939
human_melanoma_06.png,7,284,69,299,93,291.6342412451362,81.1011673151751
human_melanoma_06.png,8,266,74,284,92,274.296875,82.234375
human_melanoma_06.png,9,18,76,62,117,39.31065088757396,94.59985207100591
human_melanoma_06.png,10,79,103,111,131,95.46714031971581,114.47246891651865
human_melanoma_06.png,11,346,114,397,151,370.89820359281435,131.1902860944777
human_melanoma_06.png,12,46,119,101,157,70.62054507337527,136.49056603773585
human_melanoma_06.png,13,0,127,41,185,18.499244712990937,157.17069486404833
human_melanoma_06.png,14,278,153,299,178,286.94117647058823,164.59893048128342
human_melanoma_06.png,15,426,187,447,211,435.6148148148148,198.26913580246912
human_melanoma_06.png,16,49,201,107,241,75.83031012287887,220.9262726740784
human_melanoma_06.png,17,203,201,243,230,221.47896879240162,214.72727272727272
human_melanoma_06.png,18,489,209,512,233,500.4406779661017,220.71186440677965
human_melanoma_06.png,19,210,225,268,261,237.35551330798478,241.20975918884665
human_melanoma_06.png,20,321,241,364,270,342.2705627705628,254.92424242424244
human_melanoma_06.png,21,82,245,138,307,107.05238540692235,272.27502338634235
human_melanoma_06.png,22,419,247,503,281,461.13542688910695,264.70608439646713
human_melanoma_06.png,23,150,268,231,310,183.05092186128184,282.77260755048286
human_melanoma_06.png,24,152,292,231,335,187.5685087055261,313.501514004542
human_melanoma_06.png,25,389,296,436,326,414.5279912184413,310.2338090010977
human_melanoma_06.png,26,253,300,274,316,262.57522123893807,307.7212389380531
human_melanoma_06.png,27,474,317,506,347,488.45108695652175,330.5203804347826
human_melanoma_06.png,28,232,319,272,357,250.15588235294118,338.79607843137256
human_melanoma_06.png,29,364,323,421,349,390.360349127182,334.56857855361596
human_melanoma_06.png,30,470,383,512,427,491.65613783201724,405.4680545585068
human_melanoma_06.png,31,306,408,335,435,319.61687170474517,420.6977152899824
human_melanoma_06.png,32,271,417,301,455,285.02310654685493,435.55327342747114
human_melanoma_06.png,33,412,418,429,442,419.7966666666667,430.03
human_melanoma_06.png,34,0,429,35,465,15.3,448.11323529411766
human_melanoma_06.png,35,171,437,269,495,222.1429069362147,461.66852561868245
human_melanoma_06.png,36,428,445,497,487,458.39912280701753,470.4663742690058
human_melanoma_06.png,37,140,457,191,512,163.8155985489722,485.87303506650545
human_melanoma_06.png,38,79,501,106,512,93.47979797979798,507.1161616161616
human_melanoma_12.png,1,331,0,377,10,353.3717472118959,3.275092936802974
human_melanoma_12.png,2,235,104,259,118,248.3761904761905,110.51904761904763
human_melanoma_12.png,3,297,111,331,148,313.06021505376344,128.19892473118279
human_melanoma_12.png,4,232,118,261,134,246.164265129683,125.04610951008645
human_melanoma_12.png,5,123,138,138,159,130.28138528138527,147.7965367965368
human_melanoma_12.png,6,336,145,375,153,353.22175732217573,148.78242677824267
human_melanoma_12.png,7,313,147,328,172,320.64814814814815,159.1851851851852
human_melanoma_12.png,8,117,165,138,176,127.64739884393063,170.3815028901734
human_melanoma_12.png,9,24,243,50,264,38.08179419525066,253.9788918205805
human_melanoma_12.png,10,158,243,181,268,169.12144702842377,255.32041343669252
human_melanoma_12.png,11,440,257,475,302,458.1863932898416,277.6840633737186
human_melanoma_12.png,12,198,277,216,300,206.09025270758121,286.8158844765343
human_melanoma_12.png,13,346,295,367,316,355.183615819209,305.1242937853107
human_melanoma_12.png,14,477,295,502,339,488.21815008726,315.19720767888305
human_melanoma_12.png,15,337,316,364,332,349.9264705882353,323.6235294117647
human_melanoma_12.png,16,497,335,512,349,504.041095890411,342.3013698630137
human_melanoma_12.png,17,398,336,429,369,412.39669421487605,351.3429752066116
human_melanoma_12.png,18,458,389,490,409,472.02994011976045,399.67664670658684
human_melanoma_12.png,19,107,418,128,438,116.34323432343234,427.6897689768977
human_melanoma_12.png,20,13,427,29,448,19.269662921348313,435.6573033707865
human_melanoma_12.png,21,26,431,50,458,37.48979591836735,443.8950437317784
human_melanoma_12.png,22,116,437,141,457,126.97333333333333,447.18666666666667
human_melanoma_12.png,23,317,444,339,480,326.93032015065916,462.09416195856875
human_melanoma_12.png,24,155,451,182,469,169.31988472622479,460.2305475504323
human_melanoma_12.png,25,311,454,317,463,313.77777777777777,457.51851851851853
human_melanoma_12.png,26,395,455,422,476,407.3425925925926,463.9166666666667
human_melanoma_12.png,27,504,455,512,471,507.97058823529414,462.7156862745098
human_melanoma_12.png,28,333,469,365,489,347.76498800959234,478.83693045563547
human_melanoma_12.png,29,403,468,425,486,413.578313253012,476.85140562248995
human_melanoma_12.png,30,418,476,432,500,424.7931034482759,489.13409961685824
human_melanoma_12.png,31,210,481,236,501,220.84477611940298,491.4089552238806
human_melanoma_12.png,32,229,483,241,496,235.67948717948718,488.1025641025641
human_muscle_10.png,1,460,0,478,9,468.54814814814813,3.5407407407407407
human_muscle_10.png,2,341,6,379,57,361.2286931818182,28.774857954545453
human_muscle_10.png,3,480,48,512,106,498.70440251572325,74.41430817610063
human_muscle_10.png,4,392,119,426,142,410.13707165109037,129.8847352024922
human_muscle_10.png,5,493,339,512,383,503.66494845360825,356.23883161512026
human_muscle_10.png,6,1,365,17,413,8.954545454545455,389.11742424242425
human_muscle_1.png,1,317,0,347,39,330.6011131725417,19.04638218923933
human_muscle_1.png,2,409,0,445,13,425.41964285714283,4.9851190476190474
human_muscle_1.png,3,409,25,441,66,424.8341277407054,45.55290753098189
human_muscle_1.png,4,142,36,182,87,163.5091973244147,61.25
human_muscle_1.png,5,387,82,426,171,405.9908396946565,122.8086513994911
human_muscle_1.png,6,475,97,510,128,493.9634433962264,111.75943396226415
human_muscle_1.png,7,353,117,389,170,371.6009852216749,140.3399014778325
human_muscle_1.png,8,472,156,503,197,487.1354166666667,176.05078125
human_muscle_1.png,9,414,166,464,227,437.284217877095,197.08030726256985
human_muscle_1.png,10,347,174,376,216,361.29833546734955,193.51600512163893
human_muscle_1.png,11,51,196,72,249,62.39209225700165,220.93574958813838
human_muscle_1.png,12,0,203,21,253,10.45021645021645,226.77489177489178
human_muscle_1.png,13,167,252,205,293,185.03119266055046,273.951376146789
human_muscle_1.png,14,459,266,491,301,473.0426287744227,281.64831261101244
human_muscle_1.png,15,295,277,333,372,310.7750172532781,328.879917184265
human_muscle_1.png,16,94,280,117,302,105.2872340425532,290.3218085106383
human_muscle_1.png,17,124,294,149,358,135.6152512998267,326.9055459272097
human_muscle_1.png,18,92,302,118,341,104.3173076923077,320.2355769230769
human_muscle_1.png,19,228,359,278,409,251.61862917398946,385.5137668424136
human_muscle_1.png,20,465,361,497,407,480.7144622991347,383.72929542645244
human_muscle_1.png,21,0,366,23,412,10.399583766909469,387.92819979188346
human_muscle_1.png,22,334,394,377,457,352.97363796133567,425.7047451669596
human_muscle_1.png,23,433,422,465,450,448.9055007052186,436.00423131170663
human_muscle_1.png,24,339,429,381,489,357.3739456419869,458.16494845360825
human_muscle_1.png,25,85,432,105,478,94.93323863636364,453.6150568181818
human_muscle_1.png,26,0,435,25,509,9.059964726631394,474.62522045855377
human_muscle_1.png,27,492,461,512,505,502.2620817843866,479.48513011152414
human_muscle_1.png,28,380,493,404,512,389.0068259385666,504.0204778156997
human_muscle_1.png,29,87,498,107,512,96.0909090909091,504.8225108225108
human_muscle_3.png,1,408,19,428,44,417.49640287769785,30.426858513189448
human_muscle_3.png,2,338,37,369,59,351.93723849372384,47.36401673640167
human_muscle_3.png,3,114,100,135,136,123.52290679304897,117.67614533965245
human_muscle_3.png,4,494,115,500,140,496.1732283464567,126.33070866141732
human_muscle_3.png,5,470,124,482,143,475.709219858156,132.90070921985816
human_muscle_3.png,6,493,161,509,199,500.3001988071571,180.68190854870775
human_muscle_3.png,7,0,175,33,192,15.26736111111111,183.18055555555554
human_muscle_3.png,8,108,279,133,339,119.28264758497316,307.10733452593917
human_muscle_2.png,1,157,8,200,139,180.35149572649573,65.77510683760684
human_muscle_2.png,2,332,122,370,149,347.18006430868166,132.39710610932477
human_muscle_2.png,3,337,168,379,213,358.3589412524209,189.71078114912848
human_muscle_2.png,4,391,178,426,211,407.9917695473251,194.26200274348423
human_muscle_2.png,5,77,249,152,292,114.46229187071499,268.166013712047
human_muscle_2.png,6,122,435,150,474,135.50879249706918,454.7350527549824
human_muscle_2.png,7,150,444,173,473,160.1849710982659,457.36416184971097
human_muscle_2.png,8,168,496,213,512,190.27314814814815,504.04475308641975
human_muscle_6.png,1,0,172,30,218,12.96763202725724,193.9480408858603
human_muscle_6.png,2,122,183,145,226,132.66580976863753,204.40874035989717
human_muscle_6.png,3,0,308,25,343,11.710982658959537,325.1719653179191
human_muscle_6.png,4,274,380,293,422,283.18679245283016,400.74716981132076
human_muscle_6.png,5,180,387,215,438,197.85025566106648,413.772826880935
human_muscle_6.png,6,430,412,447,438,438.75,426.31756756756755
human_muscle_6.png,7,322,448,355,509,336.06534090909093,478.47632575757575
human_muscle_6.png,8,143,505,155,512,148.79245283018867,508.9433962264151
human_muscle_7.png,1,229,0,259,48,243.34456928838952,23.617977528089888
human_muscle_7.png,2,268,0,304,40,285.03010033444815,20.22324414715719
human_muscle_7.png,3,181,5,202,39,190.84716981132075,21.960377358490565
human_muscle_7.png,4,0,6,49,63,23.43621399176955,34.395747599451305
human_muscle_7.png,5,135,25,180,71,153.43980343980343,46.8034398034398
human_muscle_7.png,6,284,53,312,110,297.351025331725,78.57177322074789
human_muscle_7.png,7,317,56,351,74,332.4735682819383,64.94713656387665
human_muscle_7.png,8,54,64,79,124,65.86576354679804,95.54310344827586
human_muscle_7.png,9,163,66,219,117,190.3586470963625,90.20485003190811
human_muscle_7.png,10,333,73,386,148,357.91921005385996,115.80745062836625
human_muscle_7.png,11,309,74,327,103,316.9359331476323,89.49025069637884
human_muscle_7.png,12,74,122,109,159,88.8671096345515,143.25581395348837
human_muscle_7.png,13,464,166,512,236,489.42022562449637,197.46776792908943
human_muscle_7.png,14,364,172,409,213,383.014329580348,187.84442169907882
human_muscle_7.png,15,375,199,422,247,402.21603711066933,219.60901259111995
human_muscle_7.png,16,294,219,344,288,315.19719208679004,247.9304403318443
human_muscle_7.png,17,43,229,103,254,73.25703905540418,240.02633969118983
human_muscle_7.png,18,315,264,352,344,333.9173789173789,305.3568376068376
human_muscle_7.png,19,110,272,154,301,128.71447028423773,284.905684754522
human_muscle_7.png,20,35,277,78,337,56.6542002301496,307.8060989643268
human_muscle_7.png,21,274,283,314,307,291.8202898550725,294.42028985507244
human_muscle_7.png,22,148,284,185,306,166.76886035313,294.9325842696629
human_muscle_7.png,23,256,291,272,305,263.72027972027973,297.32167832167835
human_muscle_7.png,24,279,301,304,322,290.95616438356166,310.38904109589043
human_muscle_7.png,25,247,319,281,345,265.18989547038325,332.4390243902439
